building_id,mean,std,pct>18,pct<15
29509,12.3151,7.0750,26.98,66.13
29525,13.9219,7.4110,36.04,56.19
29527,10.9743,6.2738,19.22,72.94
29529,12.3957,7.1557,28.66,64.02
29545,14.7088,7.5587,41.51,50.14
29547,16.6181,7.3572,52.22,39.99
29561,13.3060,7.2860,32.17,59.89
29562,15.1860,6.9741,41.22,48.56
29576,12.4562,6.9620,27.56,64.21
2962,13.2973,7.2823,32.92,59.49
2963,14.8799,6.8669,39.44,50.31
2964,13.0305,7.0727,30.65,60.94
29648,12.0074,6.5816,24.24,68.11
2966,13.7581,6.1768,29.20,58.85
29660,8.8173,5.5942,11.26,83.98
29661,7.9279,4.8445,7.43,88.96
29662,11.0974,7.1101,22.83,71.97
29667,16.0599,6.6531,45.46,43.56
29669,15.9906,6.6621,45.33,43.82
2967,16.1245,6.9310,46.90,43.55
29674,9.8065,5.9161,14.28,79.80
29676,11.0596,6.9271,22.35,71.52
2968,15.9197,7.2621,46.49,45.07
29681,12.1286,6.6771,24.25,67.32
29682,12.4672,6.9118,27.57,65.18
29683,13.0537,6.8297,29.20,61.87
29686,13.6340,7.6035,35.86,57.90
29691,10.8677,7.2046,22.85,72.69
2970,13.9263,6.6510,32.25,57.04
29705,12.7828,6.4635,26.62,64.60
2971,9.9334,5.9116,14.31,78.60
29715,14.7906,6.7819,40.33,49.35
29719,13.5295,7.2087,32.73,59.93
2972,11.0335,6.2487,19.15,74.00
29722,13.7783,7.1755,33.79,58.42
29723,14.6187,6.7807,39.17,50.58
29729,13.7143,7.1733,34.56,57.76
29730,13.2307,7.2447,32.59,60.31
29740,17.0093,6.6862,52.05,37.35
29741,16.9831,6.6709,51.88,37.44
29743,16.9835,6.6782,51.88,37.35
29744,14.9173,6.5707,35.42,52.85
29745,15.9440,6.6610,42.33,45.55
29746,16.0099,6.6425,42.76,45.06
29747,15.9658,6.6565,42.47,45.38
29748,15.8226,6.8386,43.54,46.01
29749,15.7939,6.8243,43.12,46.27
2975,10.7737,6.2345,17.92,72.54
29750,15.8113,6.8345,43.36,46.13
29752,15.8629,6.9838,44.48,45.46
29753,15.6458,7.0576,43.29,47.01
29754,15.8586,6.9753,44.41,45.36
29755,15.8925,7.0002,44.62,45.30
29758,15.3866,6.9299,41.44,48.15
2976,12.5038,6.5816,25.44,63.73
29762,15.4235,6.9065,41.58,47.98
29763,15.7599,6.6926,43.76,45.02
29764,15.8947,6.9960,44.67,45.34
29765,15.9026,6.9661,44.58,45.40
29767,15.1407,7.0495,39.86,50.48
29769,17.0200,6.4778,51.61,37.79
2977,15.6839,6.1493,42.58,44.62
29770,16.9732,6.4663,51.31,38.09
29771,16.9819,6.4695,51.42,37.95
29772,16.1171,6.6092,43.54,44.37
29773,16.1206,6.6248,43.55,44.20
29774,15.6803,6.6333,40.84,47.24
29775,16.0035,6.6152,42.52,45.24
29776,15.4338,6.9189,41.67,47.93
29777,15.4036,6.9106,41.34,48.21
29778,15.3964,6.9075,41.32,48.24
29779,15.4071,6.9344,41.55,47.94
29786,16.6173,6.8802,48.69,41.19
29787,16.3909,6.8642,46.93,42.73
29788,16.5689,6.8509,48.45,41.34
29793,19.0619,5.2420,65.63,22.39
29794,13.4895,5.7490,25.87,63.99
2980,10.7302,6.0685,16.98,75.54
29804,15.7908,7.1635,45.30,45.26
29805,17.5667,6.7514,55.36,35.52
29807,16.7078,6.7281,49.67,40.23
29808,17.6267,6.7907,55.91,35.19
2981,10.0265,5.6979,13.25,79.80
29810,16.6477,7.4041,51.50,40.87
29812,17.0468,6.6783,51.37,38.10
29814,17.9088,7.0358,57.85,34.35
29816,17.2807,6.6167,53.40,36.05
29817,17.1707,6.5788,52.22,36.87
2982,9.6033,5.6185,12.35,81.88
29820,17.4883,6.6326,54.76,35.38
29821,16.0920,7.1019,46.80,43.66
29822,17.5572,6.6111,55.19,34.90
2985,10.8730,6.2097,18.45,72.72
29851,13.2616,5.6765,24.45,65.46
29852,17.4091,6.5393,54.39,36.02
29854,13.1975,5.6777,24.29,65.72
29855,17.7151,6.4207,56.55,33.64
29857,13.2614,5.6913,24.69,65.33
29859,17.5724,6.4398,55.47,34.78
2986,15.9828,6.9990,46.12,44.43
2987,10.3913,6.1835,16.73,75.15
2988,10.1866,5.9036,14.24,77.58
2989,14.4311,7.3380,37.87,54.09
2991,14.4675,7.5115,38.74,53.77
2992,11.4871,6.2561,21.40,70.67
2994,11.3608,6.2249,20.49,71.49
2995,9.1132,5.8350,12.63,82.38
3002,17.1232,6.8774,53.71,37.52
3005,14.6770,7.2022,39.44,52.64
3024,13.7491,7.0870,34.05,57.15
3025,15.3989,6.9228,42.86,47.53
3026,15.3235,7.0014,42.15,48.61
3032,15.4082,7.1065,43.12,47.74
3033,15.3341,7.0319,42.49,48.06
30373,18.8216,6.5157,64.68,28.10
3039,9.2724,6.2786,14.84,80.55
30405,16.7327,6.8438,49.34,41.18
3043,11.0512,6.2354,18.54,74.74
30453,15.6903,6.8409,44.54,45.57
3047,11.0131,6.4584,19.55,73.53
30475,18.1445,6.0873,58.58,30.19
3050,11.1245,6.2253,18.69,74.55
30507,11.1859,6.3068,18.47,75.54
30510,13.1737,7.1712,32.22,59.95
3053,11.4738,7.3184,25.23,68.81
3057,10.2620,7.4368,22.22,73.91
30602,16.3324,7.1956,48.22,42.20
30665,14.7275,7.4258,39.11,51.89
3083,10.0577,5.9035,15.06,79.22
3084,10.9035,6.2632,19.00,74.38
3086,10.1581,6.7829,18.51,75.39
3089,8.6185,5.3146,9.92,85.51
3090,9.6332,5.7939,13.31,81.05
3091,14.9223,6.4820,36.95,51.16
3092,14.3866,6.8379,36.36,53.63
3093,9.5947,5.5805,12.41,81.22
3094,12.6257,5.8741,20.92,62.53
3096,10.8878,6.9154,21.67,72.18
3098,15.9063,7.2786,45.94,45.83
3099,17.4061,6.3343,53.84,34.19
3100,16.0916,7.0962,46.87,44.08
3103,18.4989,5.8277,61.33,25.69
3104,15.5127,7.2766,43.63,47.93
3105,18.8866,5.6921,64.67,23.62
3107,12.0614,7.3069,27.86,65.53
3108,12.1507,7.0901,26.64,66.37
3110,10.9324,5.4087,14.17,78.34
3114,16.0189,6.8461,45.79,44.38
3115,14.3704,5.9323,31.65,55.27
3116,16.1653,6.9364,46.87,43.79
3117,15.8702,6.6192,42.66,46.05
3127,15.1766,7.5956,43.02,48.54
3128,17.1506,6.5899,52.85,36.52
3138,17.1434,6.3149,51.56,36.88
3140,14.1129,6.6215,32.57,57.15
3150,17.2975,6.5432,53.78,35.66
3163,15.3127,6.7077,41.53,47.44
3168,14.1716,6.9139,35.93,54.98
3169,16.8577,6.7017,51.12,38.91
3170,14.7585,6.6772,37.95,51.90
3171,13.0212,6.5431,28.54,61.38
3172,18.8882,5.5520,62.74,25.03
3179,8.6007,5.7417,11.26,85.00
3180,11.3285,7.3034,23.75,71.13
3181,12.1652,7.0888,25.85,67.61
3182,11.5753,7.0032,23.34,70.59
3189,15.3826,6.2126,38.80,46.36
3195,15.2893,6.1947,37.97,46.91
3203,13.9167,6.5075,32.02,56.66
3205,16.9355,6.4187,50.64,36.93
3209,15.4651,6.6611,42.58,46.98
3211,14.7565,7.6426,40.71,51.46
3217,13.4000,6.4802,29.50,60.02
3219,15.6349,7.2403,43.82,47.48
322,17.8434,7.1956,58.49,34.42
3220,11.7912,7.2046,25.41,68.37
3223,11.5686,7.3443,25.94,67.94
3226,8.3015,5.4815,10.15,86.14
3229,12.7978,6.2077,26.37,63.07
323,13.1464,6.4713,28.23,61.54
3230,9.6209,5.9355,14.61,79.89
3231,14.0730,7.5922,38.11,54.14
3232,10.4783,6.5126,17.71,75.81
3233,10.7283,6.6769,19.61,74.65
3234,10.0903,5.7063,13.61,79.96
3235,9.0864,5.5057,11.06,84.08
3236,8.7470,6.1438,13.84,82.36
3237,9.6033,5.6630,12.33,82.02
3238,9.8442,5.9718,15.16,79.06
3240,13.8550,6.6631,30.80,57.31
3241,10.8633,6.6819,19.54,74.29
3242,10.3113,6.1884,16.33,77.63
3243,10.1311,6.4930,17.62,77.08
3244,8.0375,5.2519,9.04,87.09
3245,10.1793,6.4377,17.74,75.79
3247,10.4377,6.6944,18.71,76.66
3248,11.6419,6.4740,22.70,68.81
3250,11.6477,6.5060,22.83,68.73
3251,9.3223,6.4418,15.29,80.59
3254,12.7947,6.2369,25.39,64.00
3255,7.8681,5.0958,8.24,88.62
3256,9.0659,5.6496,11.23,83.54
3258,10.1228,6.3081,17.09,77.16
3268,13.6175,6.7814,33.42,57.12
3269,12.7233,8.0083,33.92,60.41
3270,9.7612,6.2008,15.46,79.83
3271,8.0849,4.8770,7.44,88.97
3272,12.3596,6.6551,24.79,66.17
3273,12.5491,7.9282,32.66,61.51
3274,11.3067,6.1400,20.31,72.46
3275,9.1593,5.4662,10.84,83.90
3276,10.6044,6.4563,18.43,76.59
3277,13.0872,6.8643,30.08,62.01
3278,11.6352,7.0846,24.56,68.84
3279,11.4468,7.4257,26.47,67.40
3281,12.0756,6.9651,24.73,68.97
3282,11.7629,6.0561,20.12,71.62
3283,9.3334,6.3505,15.32,80.25
3287,11.5002,6.2675,20.06,72.64
329,10.5915,6.4369,18.38,74.93
3291,12.5720,6.0619,24.61,65.88
3292,13.3207,6.5436,30.30,59.17
3299,11.5518,6.5173,22.90,69.36
3300,12.7248,7.4675,30.38,63.07
3301,11.3719,6.0898,19.96,71.21
3302,12.5776,6.4334,26.73,63.88
3304,12.4836,7.0159,28.11,64.07
3315,13.1727,6.7665,30.09,60.46
3316,13.0405,6.3421,28.17,61.54
3322,17.2023,6.7902,53.99,36.09
3323,13.0152,6.6550,27.14,62.14
3324,12.4187,7.1864,28.32,64.46
3339,11.4227,6.1618,20.11,71.73
3340,15.9956,7.2868,45.84,45.82
3341,12.6596,6.6269,27.73,62.90
3342,13.2927,7.1103,30.54,61.88
3348,12.4879,6.6843,24.98,66.62
335,14.8487,6.6206,38.28,50.96
3350,10.2815,6.0623,15.97,77.35
3352,16.0383,7.2506,45.93,45.70
3353,13.3237,7.2730,31.81,60.55
3354,13.6150,7.0646,31.96,59.99
3358,12.4903,6.5971,24.74,67.00
3360,12.5336,6.6220,27.16,63.49
3361,15.9731,7.2905,45.70,45.93
3363,13.3019,7.1286,30.65,61.78
3367,12.5059,6.6013,24.84,66.62
3369,10.2566,6.0660,15.92,77.42
3371,13.7388,6.3429,29.48,60.11
3372,13.5820,6.8683,31.68,59.26
338,15.2626,7.7472,44.51,48.24
341,16.3264,6.5483,46.55,41.84
343,14.6553,7.6383,39.60,54.07
3448,16.3373,6.9279,46.96,43.79
3450,17.8806,5.7472,55.48,29.47
3451,16.0080,6.0605,42.12,43.82
3456,9.8394,5.9332,13.86,81.21
3457,17.8429,6.9724,57.39,35.00
3460,17.4809,7.1662,54.63,37.50
3464,8.7203,6.1811,14.33,81.59
3488,15.5349,6.9794,42.81,47.70
3490,14.8359,6.8688,38.25,52.20
3492,13.2787,6.9417,30.67,60.72
3493,15.7091,6.6386,43.73,43.44
3494,16.4568,6.5642,48.67,41.23
3495,15.5001,7.0360,42.71,48.22
3496,17.6524,6.2948,57.67,32.12
3502,18.2703,6.6209,59.46,31.62
3503,18.5162,6.5435,60.77,30.23
3506,17.8565,6.7618,57.90,33.17
3508,14.2324,6.8902,35.62,55.31
3509,14.1236,6.7226,34.29,55.01
3510,14.2987,6.6828,33.86,56.42
3511,12.6675,7.4897,30.48,61.92
3512,16.6635,6.8874,49.91,39.72
3513,13.7703,7.3524,34.34,58.06
3514,15.5950,7.2960,43.98,47.71
3515,13.8578,7.2523,35.33,56.67
3516,13.9688,7.1181,35.73,55.65
3517,14.7941,6.9674,39.71,50.24
3545,15.0938,7.0325,41.03,50.09
3546,14.8648,7.0449,39.97,51.17
3547,15.5283,6.9397,43.31,47.39
3548,10.6483,6.6204,20.57,73.37
3549,11.7851,6.1804,21.79,68.86
3562,12.3343,6.7708,24.82,65.48
3564,11.5127,5.6646,16.34,75.27
3566,13.3446,6.6519,29.61,61.09
3567,11.8780,7.0838,25.13,68.41
3568,14.1356,7.0134,35.39,55.90
3569,14.3847,7.0684,36.84,54.56
3570,13.6019,6.6025,29.75,58.40
3571,13.8186,6.9126,33.31,57.56
3572,12.3387,6.7631,26.40,65.45
3573,15.4754,7.0958,42.79,48.31
3574,14.4694,6.6240,34.78,55.51
3575,14.7721,7.0021,39.01,51.45
3576,14.8230,6.8986,38.23,52.50
3577,15.0085,6.8466,39.11,50.71
3585,17.4154,5.8289,53.04,32.15
3588,16.0771,7.1273,46.93,44.30
3590,14.7197,7.2892,40.39,51.38
3592,15.9838,7.2067,46.65,44.69
3594,16.3732,7.0546,48.23,42.64
3596,14.3083,7.3808,38.01,53.40
3599,14.4298,6.9867,36.95,53.72
3602,16.0822,6.8733,45.75,44.56
3603,16.0758,7.2398,47.04,44.35
3606,15.6635,6.8675,42.95,45.88
3607,16.6714,6.6836,49.05,40.48
3608,15.1612,6.8936,42.40,47.54
3609,16.1597,6.6986,46.76,42.32
3612,17.0185,7.4143,52.94,38.78
3613,14.5099,7.4036,39.40,52.64
3616,16.4146,6.3523,47.99,40.49
3617,14.3112,6.8079,37.13,52.92
3626,11.4357,6.5496,22.29,69.92
3630,11.0085,6.6793,20.96,72.64
3631,12.2418,7.0006,27.44,64.04
3632,14.2915,7.0976,36.89,55.34
3642,14.5590,6.2009,33.63,55.09
3643,14.3351,6.2381,32.88,55.89
3644,13.1852,6.7688,29.42,61.36
3646,14.5187,6.1837,33.37,55.46
3647,10.4278,6.3987,18.16,75.01
3649,15.5945,7.2193,44.55,46.16
3650,15.4112,7.0643,42.55,48.19
3651,13.3092,6.6587,29.57,61.27
3652,15.8072,6.9492,44.45,46.11
3656,13.5997,7.1098,32.62,58.91
3659,13.6568,7.0613,33.41,57.76
3660,14.1399,7.0108,35.42,55.30
3661,15.0605,6.3750,38.55,48.32
3662,14.6147,6.6522,36.21,53.54
3663,17.3147,6.5781,53.89,36.19
3669,15.6506,6.9069,44.20,45.82
367,17.0871,6.0034,48.62,37.34
3670,14.6833,6.8390,37.71,52.91
3672,13.3727,6.9708,31.49,60.32
3673,13.5118,7.1759,33.44,59.04
3675,13.5958,7.0131,32.49,57.74
3677,13.3633,7.7333,34.74,58.39
3678,13.1894,7.5882,33.46,59.41
3679,16.2575,7.5284,50.13,42.72
3681,13.4582,7.1949,33.22,58.87
3699,10.8707,5.5730,14.29,76.89
3702,10.7095,6.3316,18.17,75.45
3703,13.9881,6.9634,33.68,57.83
3704,14.0845,7.3795,36.66,55.48
3708,17.2647,6.3480,52.50,35.88
3709,14.3230,7.0340,35.67,55.59
371,17.6735,6.4943,56.55,33.78
3711,14.5323,7.1001,37.57,52.79
3712,14.3082,7.1578,36.46,55.11
3713,13.4903,7.2716,33.36,58.83
3716,12.6683,7.5715,31.13,63.01
3717,13.0830,7.1672,31.28,61.10
3718,14.2074,7.3741,37.38,54.66
3720,14.8279,7.3384,40.53,50.91
3721,12.8738,6.7035,28.14,63.09
3727,12.8713,6.1117,25.15,62.88
374,13.8384,6.5483,32.68,57.00
3747,11.0342,5.7361,16.93,75.19
3748,12.8977,6.6764,28.32,62.98
3766,13.0799,7.0133,29.88,62.42
3767,14.4377,6.6802,36.22,53.50
377,14.9832,6.8126,40.85,49.31
3780,11.2576,6.2511,20.93,71.49
3781,12.8543,6.6756,28.08,63.34
3801,13.1452,6.8799,29.54,61.72
3803,14.0822,6.6179,33.83,56.02
3806,13.5133,6.8069,31.24,59.98
3807,14.8931,7.0558,39.00,51.89
3820,10.3792,5.9192,16.79,77.08
3821,11.0916,6.2109,19.12,73.90
3830,12.3899,6.0767,22.28,68.95
3832,14.8524,6.9394,38.43,52.14
3833,16.3942,7.5040,48.70,44.24
3851,15.5362,7.0050,44.11,46.69
3852,17.9451,6.2461,57.01,32.68
3853,16.8685,6.2923,48.65,40.32
3856,16.5704,6.0923,47.19,40.34
3857,14.2245,6.7699,34.64,55.21
3858,16.6670,6.5846,49.08,39.97
3861,17.0118,7.3890,55.84,36.34
3862,18.5878,6.4469,64.29,25.85
3863,15.9813,6.7988,46.35,43.57
3869,11.4539,6.4005,20.19,72.47
387,15.7450,6.1389,41.43,43.88
3871,16.2397,6.8233,46.85,43.18
3872,14.4614,6.7359,35.52,55.05
3874,13.1336,6.3189,28.00,61.13
3877,16.2064,6.2896,42.90,45.79
3878,17.1074,6.2708,50.53,37.82
388,12.6983,6.5091,25.56,65.37
3881,17.4810,6.4641,56.01,33.76
3882,17.4414,6.5675,54.85,36.08
3883,18.1767,6.2611,58.82,31.81
3884,17.7908,6.3810,55.70,34.12
389,14.6665,6.7544,35.76,54.14
3890,15.8140,6.3870,42.42,44.17
3891,14.0794,6.6008,33.74,55.33
3892,17.8098,6.6142,57.04,32.74
3893,17.9280,6.6064,58.07,31.99
3894,17.8938,6.6154,57.73,32.26
3895,16.0499,6.6517,43.54,43.99
3896,14.0117,6.1171,30.31,58.00
3897,12.7602,6.1218,24.73,63.80
3898,10.4356,6.6529,19.97,73.76
3899,14.9045,6.1040,34.97,50.89
390,14.6571,6.6976,36.82,53.61
3900,14.4701,6.1553,33.45,54.74
3901,17.0241,6.3814,49.00,39.11
3903,11.5137,5.9109,18.76,73.40
3904,12.7714,6.7770,27.34,63.51
3905,15.0073,7.0147,40.67,50.65
3906,13.0032,7.3686,30.72,62.71
39092,13.0676,7.3836,31.60,60.86
3911,13.9491,6.4499,31.67,57.18
39119,11.4661,7.6447,25.79,69.26
3912,13.8133,6.1849,29.41,59.67
39120,13.7290,7.1222,33.04,57.61
3913,13.0166,6.5176,26.95,62.88
39146,15.8785,6.8422,44.72,45.49
39147,13.0900,6.2853,27.52,62.85
3915,14.3075,7.2452,36.59,55.10
39157,17.2226,6.6812,53.27,37.01
3916,14.6395,8.3403,42.81,51.71
39162,12.9384,6.2972,27.26,63.28
3917,14.3299,7.0458,36.71,54.63
3918,14.2160,7.4061,37.23,55.12
39186,13.5101,7.1867,33.73,58.07
3919,16.0061,6.6021,44.15,44.53
3920,15.0493,7.1472,41.10,49.66
39204,13.6336,6.9022,32.39,59.20
3921,14.1582,6.8814,35.31,54.68
3922,15.2410,7.2582,41.76,50.19
3923,14.7346,7.5077,38.68,53.29
3924,12.9444,6.3411,26.86,62.85
3925,14.6965,7.2461,38.64,51.51
3927,10.1192,6.6449,17.56,78.24
3928,12.3044,7.0760,25.97,67.14
393,9.4021,6.1951,14.64,80.46
39307,14.7187,7.3635,40.08,52.43
39310,15.5023,7.1021,43.51,47.52
39330,14.2707,7.8808,39.06,55.05
39334,16.6421,6.8363,50.25,39.76
39337,11.1850,7.2694,24.18,69.61
39340,13.4608,6.9958,33.16,56.98
39527,15.4518,6.7818,42.48,46.09
39549,12.8497,6.1980,24.68,64.97
39621,15.9158,6.8036,46.12,43.65
39659,13.9958,7.9742,38.52,55.37
3974,16.6737,7.1449,51.38,40.22
3978,16.8156,6.7671,49.86,40.40
3982,17.1303,6.9294,52.66,38.77
3986,17.4408,6.4526,53.47,36.26
3990,18.1923,6.3411,58.20,31.90
39929,17.9479,6.3767,58.58,31.48
39940,17.8388,6.4810,58.11,32.15
3995,15.2628,6.9196,39.77,49.23
400,11.3658,6.4614,20.81,71.88
4000,16.9827,6.7911,52.90,37.82
4005,16.2878,7.0163,47.24,43.76
40078,12.7316,6.5091,27.42,62.41
4010,17.1119,7.1370,53.05,38.61
40141,12.9508,6.4672,28.50,61.25
4015,17.0935,6.7031,52.31,37.69
4026,17.1297,6.8448,52.75,38.13
40326,12.7748,6.8246,27.62,64.61
40334,13.0703,6.9647,29.09,62.96
40346,12.7484,6.9572,28.17,64.35
404,16.3565,6.9661,48.18,41.56
4041,14.2213,6.6689,34.49,54.62
40496,16.0866,6.5983,45.24,43.98
405,17.2484,6.9596,53.61,37.79
4054,19.3621,6.2625,66.37,24.44
4067,14.6852,7.2807,39.46,52.17
40684,12.7589,6.3349,25.13,63.84
4069,16.5616,6.6548,49.60,39.52
4077,14.5636,6.9186,37.09,54.07
40789,14.8935,7.6478,40.83,52.39
40795,14.8666,7.5767,40.23,52.90
4080,14.8210,6.8809,39.12,50.62
4081,12.9289,6.7456,26.81,63.36
4082,13.8322,7.2635,34.63,57.93
4085,14.1964,6.8450,36.74,54.41
4087,12.5302,6.5014,25.18,66.30
40896,14.9871,6.7461,39.62,49.99
4090,13.6521,7.0618,32.41,59.71
4091,13.4848,7.0665,31.58,60.93
40911,14.9233,6.7576,38.88,50.78
40925,14.1537,6.8846,35.06,55.17
4097,13.3576,7.0390,31.12,60.46
4100,12.3500,6.5501,24.33,68.41
41006,8.8939,5.9913,12.88,83.93
4101,14.5868,7.2239,38.79,53.78
4102,12.8235,6.9980,28.57,63.39
4105,15.0107,7.0423,39.29,51.67
4106,12.5482,7.0205,27.40,65.57
4108,14.9478,7.1901,40.27,51.11
4111,12.3508,7.0651,26.88,66.22
41112,17.0188,6.5749,52.02,36.65
41233,14.6777,8.0882,42.89,51.74
41240,16.0476,6.5449,45.96,42.89
41277,14.8822,7.0349,39.50,51.34
41295,13.5036,7.4658,34.08,59.20
41333,14.9170,7.1430,40.23,51.18
41344,13.0911,7.6497,33.27,60.02
41380,17.8960,6.9851,57.49,34.96
41396,14.1841,7.2629,37.52,53.75
41652,16.5690,6.9786,50.48,40.75
41656,15.0453,6.8636,39.64,49.86
41660,14.9485,6.9474,39.59,50.30
41738,18.7873,6.2269,62.73,27.53
41739,17.8968,6.2471,58.00,31.57
41740,17.8992,6.2434,57.97,31.53
41815,17.8911,6.2477,57.91,31.58
41828,18.2323,6.3955,59.64,30.91
41834,17.9098,6.2497,58.08,31.51
41997,10.3649,6.7674,17.27,77.43
4218,16.9720,6.9755,53.27,38.47
42189,20.0470,5.7655,72.61,19.72
4219,16.6699,6.9030,51.22,40.04
42193,20.0459,5.7481,72.69,19.53
42211,15.6737,7.1962,44.19,46.97
42216,15.6655,7.1958,44.15,47.01
42243,16.7856,7.1803,50.05,41.52
42245,16.6181,7.2793,49.38,42.50
42268,21.2893,5.1745,80.97,13.55
42272,18.5518,6.7625,63.15,29.41
42302,19.3870,6.1483,68.33,23.85
42309,18.9622,6.2771,64.86,26.44
42312,18.3494,6.6527,59.42,31.20
42316,14.7287,6.3622,36.73,51.64
42317,12.3727,6.9456,27.01,63.90
42318,11.2170,6.6282,21.38,69.42
42323,13.4282,6.4723,29.93,57.63
42324,13.3955,6.5588,29.82,59.25
42325,12.7862,5.9941,24.17,64.39
4234,16.7520,6.8421,50.92,40.14
4239,14.6754,6.8510,38.62,52.32
42392,13.6915,6.4617,31.97,57.28
42393,14.4637,6.7011,37.12,51.94
42395,14.3567,6.8423,37.17,54.08
4243,17.0402,6.9340,53.32,38.21
42444,15.6410,6.4950,43.13,45.52
4245,15.6889,6.9764,44.42,46.15
42460,14.1802,6.8712,35.82,54.42
42469,14.5916,6.1404,34.60,49.77
42473,15.2219,6.9706,42.24,48.17
4249,14.8732,7.1555,39.73,51.64
4252,16.5754,6.9643,49.82,41.02
42521,15.7003,7.2668,44.72,46.79
42559,15.9177,7.1977,45.44,46.06
4258,16.4638,6.4763,48.66,39.99
426,12.3950,6.8591,26.09,66.35
4261,17.6538,6.7960,56.70,34.62
42633,15.7246,7.1177,46.16,44.77
42639,16.1926,7.1718,48.83,43.27
42717,12.5555,6.6147,26.02,62.34
42719,10.9014,5.8901,17.06,75.82
42722,13.7810,6.8809,33.11,57.71
4275,7.9572,5.7475,10.48,86.60
4277,7.8502,5.7638,10.29,87.31
42835,17.6255,7.1081,57.55,34.58
42842,12.0084,6.6209,23.74,66.85
42855,17.6551,7.1102,57.77,34.41
4288,7.9369,5.6439,10.05,86.76
42909,16.8755,7.0372,50.30,40.15
42944,15.4728,7.8628,46.01,46.91
4298,10.8943,6.5711,18.33,74.42
4299,8.2868,5.9914,11.31,85.75
430,12.3544,7.4824,29.83,61.16
4300,7.7199,5.3362,9.28,87.21
43004,16.8957,7.0420,50.98,39.78
4302,10.4183,6.6740,18.54,75.77
4303,8.2737,5.7197,10.84,85.57
43040,15.0563,7.6818,43.34,49.29
43063,15.9578,8.0079,50.25,43.33
43081,13.7317,7.6485,34.63,58.75
431,12.7256,6.1570,24.98,64.64
43131,16.0157,7.0242,45.43,44.56
43206,15.0796,7.1833,41.51,49.85
4321,15.9392,6.8423,44.78,45.24
43245,15.2948,7.2987,43.23,48.46
4325,16.4670,6.8833,47.97,42.23
4329,14.5147,6.8667,36.68,53.94
43328,15.2512,7.3067,43.01,48.61
4337,14.5624,7.0209,37.79,52.93
4345,17.1764,6.8500,52.57,38.24
4349,16.7616,6.9077,50.15,40.62
4353,12.3592,6.6249,25.86,65.53
43552,15.2098,6.4900,38.66,49.83
4361,11.5369,6.6206,22.49,70.42
4362,11.0655,6.2240,19.03,73.82
43631,12.3604,6.3123,23.56,67.11
43635,9.6396,5.0339,9.65,84.53
43687,15.9333,7.0467,45.82,44.88
43726,15.9144,7.0696,45.83,44.89
43740,15.9365,7.0602,45.85,44.86
43818,15.9276,7.0524,45.86,44.84
43849,15.9313,7.0574,45.84,44.85
4387,8.7241,6.1497,14.54,81.73
4392,11.2759,6.4060,20.83,72.64
4393,11.5580,7.3989,26.46,68.15
4397,14.1662,7.1640,35.50,55.33
4401,13.4022,7.1450,32.83,59.06
4404,14.2615,7.1808,36.69,54.72
4408,15.8334,6.4789,43.74,43.58
441,12.9898,6.9418,29.63,62.43
442,13.5114,6.8904,31.62,58.67
44248,15.4813,7.1353,43.90,47.26
44250,14.5696,6.6475,37.41,52.19
44282,14.3942,7.1852,37.44,53.84
44284,10.6068,6.5794,18.92,76.07
443,13.6348,6.5632,31.04,59.45
44309,12.0576,6.6656,24.09,68.71
44333,15.3640,6.9366,42.33,48.20
44342,12.1940,7.0321,26.13,67.19
44374,10.0276,6.1269,15.46,79.29
44375,13.3205,6.3976,28.36,61.76
444,12.7817,6.6332,27.61,63.54
44429,13.2411,6.3584,27.52,62.86
44434,11.6726,6.5002,22.62,69.36
445,13.2625,6.7238,29.74,61.17
44564,14.9348,7.0725,39.99,50.81
44568,13.5681,7.2642,35.36,54.91
44570,17.5234,6.8007,55.08,36.08
446,13.1295,6.6796,29.27,61.78
44643,12.1456,7.1124,27.00,67.78
44646,14.1167,6.7140,36.16,52.68
4465,14.8165,7.1609,38.93,52.75
44659,16.3563,6.8423,47.77,42.42
44660,13.9323,7.5473,35.54,57.67
4468,19.1095,6.1527,67.19,24.51
44689,15.3233,7.2483,43.08,48.15
4469,12.1208,7.0662,26.04,67.16
44698,14.4589,7.5075,38.74,54.06
447,11.9990,6.5134,23.17,68.24
44730,15.3304,7.2078,42.89,48.36
44732,14.4847,7.5114,38.89,53.97
4474,14.9147,6.8041,39.16,51.03
4475,16.0581,6.9305,45.95,44.49
4479,13.3509,6.7653,30.12,60.13
44799,15.2456,7.2847,42.75,48.64
4480,13.5866,6.8987,32.39,59.44
44807,13.5745,7.3203,33.83,58.82
4483,15.5595,7.1161,44.82,46.15
4484,12.3850,6.6909,25.12,66.75
44843,15.2830,7.2674,42.91,48.36
44848,14.4680,7.5053,38.80,54.00
4485,14.3719,7.2374,36.94,54.98
44871,15.3606,6.8966,44.41,45.93
44874,15.3853,6.3938,39.65,46.04
4489,16.0036,6.6264,46.90,42.27
44894,15.3691,6.9077,44.39,45.97
44897,14.1463,7.0749,35.93,53.90
44906,15.3641,6.8685,44.51,45.68
44907,14.0876,7.1895,35.80,54.21
44928,14.5362,6.8163,36.89,52.08
44932,14.4132,7.0491,39.86,51.27
44946,15.3530,6.8822,44.35,45.94
44947,15.3547,6.4001,39.53,46.23
44959,15.3758,6.8774,44.61,45.64
44962,16.0581,6.6705,45.27,42.90
45000,14.5803,6.8564,36.93,52.16
